PRurl,PRstart,PRend,PRauthor,reactionType,reactionTime,reactionAuthor
https://github.com/nodejs/node/pull/14208,2017-07-12 22:52:32,2017-09-27 10:38:11,trevnorris,HOORAY,2017-07-12 22:53:40,refack
https://github.com/nodejs/node/pull/14089,2017-07-05 16:16:56,2017-07-08 20:03:56,BridgeAR,THUMBS_UP,2017-07-06 23:38:15,refack
https://github.com/nodejs/node/pull/14088,2017-07-05 14:56:27,2017-07-09 18:20:49,BridgeAR,THUMBS_UP,2017-07-06 23:34:09,refack
https://github.com/nodejs/node/pull/14055,2017-07-03 13:29:22,2017-07-09 17:43:09,BridgeAR,THUMBS_UP,2017-07-03 13:30:20,maxh65000
https://github.com/nodejs/node/pull/13861,2017-06-21 21:11:17,2017-06-29 06:59:29,addaleax,THUMBS_UP,2017-06-26 08:35:45,pmq20
https://github.com/nodejs/node/pull/13744,2017-06-17 13:47:40,2017-07-19 21:45:54,addaleax,THUMBS_UP,2017-06-17 15:12:18,chicoxyzzy
https://github.com/nodejs/node/pull/13744,2017-06-17 13:47:40,2017-07-19 21:45:54,addaleax,HOORAY,2017-06-17 15:17:08,kyrylkov
https://github.com/nodejs/node/pull/13744,2017-06-17 13:47:40,2017-07-19 21:45:54,addaleax,HOORAY,2017-06-18 02:49:36,egoroof
https://github.com/nodejs/node/pull/13744,2017-06-17 13:47:40,2017-07-19 21:45:54,addaleax,THUMBS_UP,2017-07-06 07:38:31,benjamingr
https://github.com/nodejs/node/pull/13744,2017-06-17 13:47:40,2017-07-19 21:45:54,addaleax,HOORAY,2017-07-08 08:41:19,CYBAI
https://github.com/nodejs/node/pull/13744,2017-06-17 13:47:40,2017-07-19 21:45:54,addaleax,HEART,2017-07-08 08:41:20,CYBAI
https://github.com/nodejs/node/pull/13744,2017-06-17 13:47:40,2017-07-19 21:45:54,addaleax,HOORAY,2017-07-12 23:12:38,jscissr
https://github.com/nodejs/node/pull/13744,2017-06-17 13:47:40,2017-07-19 21:45:54,addaleax,THUMBS_UP,2017-07-19 15:17:51,Ferrari
https://github.com/nodejs/node/pull/13744,2017-06-17 13:47:40,2017-07-19 21:45:54,addaleax,THUMBS_UP,2017-06-18 10:57:30,r3nya
https://github.com/nodejs/node/pull/13744,2017-06-17 13:47:40,2017-07-19 21:45:54,addaleax,HOORAY,2017-06-19 09:18:29,OlegLustenko
https://github.com/nodejs/node/pull/13744,2017-06-17 13:47:40,2017-07-19 21:45:54,addaleax,THUMBS_UP,2017-06-20 18:28:17,bricss
https://github.com/nodejs/node/pull/13744,2017-06-17 13:47:40,2017-07-19 21:45:54,addaleax,HOORAY,2017-06-20 18:28:18,bricss
https://github.com/nodejs/node/pull/13744,2017-06-17 13:47:40,2017-07-19 21:45:54,addaleax,HEART,2017-06-20 18:28:21,bricss
https://github.com/nodejs/node/pull/13744,2017-06-17 13:47:40,2017-07-19 21:45:54,addaleax,HEART,2017-06-27 15:23:07,FieryCod
https://github.com/nodejs/node/pull/13744,2017-06-17 13:47:40,2017-07-19 21:45:54,addaleax,THUMBS_UP,2017-06-30 22:18:13,krystianity
https://github.com/nodejs/node/pull/13744,2017-06-17 13:47:40,2017-07-19 21:45:54,addaleax,THUMBS_UP,2017-07-03 13:34:56,bbrzoska
https://github.com/nodejs/node/pull/13707,2017-06-15 22:13:21,2017-06-19 20:07:32,cjihrig,THUMBS_UP,2017-06-15 22:17:34,addaleax
https://github.com/nodejs/node/pull/13707,2017-06-15 22:13:21,2017-06-19 20:07:32,cjihrig,THUMBS_UP,2017-06-15 22:47:58,Fishrock123
https://github.com/nodejs/node/pull/13598,2017-06-10 16:31:23,2017-06-13 22:19:46,addaleax,THUMBS_UP,2017-06-10 17:15:32,XadillaX
https://github.com/nodejs/node/pull/13598,2017-06-10 16:31:23,2017-06-13 22:19:46,addaleax,THUMBS_UP,2017-06-10 17:19:34,gibfahn
https://github.com/nodejs/node/pull/13598,2017-06-10 16:31:23,2017-06-13 22:19:46,addaleax,THUMBS_UP,2017-06-10 22:52:41,bricss
https://github.com/nodejs/node/pull/13598,2017-06-10 16:31:23,2017-06-13 22:19:46,addaleax,THUMBS_UP,2017-06-11 05:57:32,not-an-aardvark
https://github.com/nodejs/node/pull/13598,2017-06-10 16:31:23,2017-06-13 22:19:46,addaleax,THUMBS_UP,2017-06-11 22:31:52,watilde
https://github.com/nodejs/node/pull/13598,2017-06-10 16:31:23,2017-06-13 22:19:46,addaleax,HEART,2017-06-12 19:38:53,bricss
https://github.com/nodejs/node/pull/13598,2017-06-10 16:31:23,2017-06-13 22:19:46,addaleax,THUMBS_UP,2017-06-12 22:54:11,prepare
https://github.com/nodejs/node/pull/13598,2017-06-10 16:31:23,2017-06-13 22:19:46,addaleax,THUMBS_UP,2017-06-13 21:00:59,styfle
https://github.com/nodejs/node/pull/13505,2017-06-06 19:09:50,2017-06-08 17:45:36,cjihrig,HEART,2017-06-09 09:53:35,novemberborn
https://github.com/nodejs/node/pull/13446,2017-06-04 03:39:00,2017-06-17 14:40:39,mscdex,THUMBS_UP,2017-06-04 04:07:33,refack
https://github.com/nodejs/node/pull/13446,2017-06-04 03:39:00,2017-06-17 14:40:39,mscdex,THUMBS_UP,2018-01-31 07:54:21,xtx1130
https://github.com/nodejs/node/pull/13306,2017-05-30 17:22:01,2017-06-07 13:36:07,cjihrig,THUMBS_UP,2017-05-31 20:03:45,bricss
https://github.com/nodejs/node/pull/13306,2017-05-30 17:22:01,2017-06-07 13:36:07,cjihrig,HEART,2017-05-31 20:03:47,bricss
https://github.com/nodejs/node/pull/13228,2017-05-26 02:08:26,2017-06-06 21:42:43,sam-github,THUMBS_UP,2017-06-02 21:29:41,refack
https://github.com/nodejs/node/pull/13187,2017-05-24 05:39:06,2017-05-26 08:31:50,mscdex,THUMBS_UP,2017-05-24 06:54:15,lpinca
https://github.com/nodejs/node/pull/13187,2017-05-24 05:39:06,2017-05-26 08:31:50,mscdex,THUMBS_UP,2017-05-24 10:05:43,benjamingr
https://github.com/nodejs/node/pull/13187,2017-05-24 05:39:06,2017-05-26 08:31:50,mscdex,THUMBS_UP,2017-05-24 11:48:17,BridgeAR
https://github.com/nodejs/node/pull/13187,2017-05-24 05:39:06,2017-05-26 08:31:50,mscdex,THUMBS_UP,2017-05-27 00:16:58,Equim-chan
https://github.com/nodejs/node/pull/13069,2017-05-16 23:44:40,2017-05-19 15:25:42,cjihrig,THUMBS_UP,2017-05-17 07:44:31,vdeturckheim
https://github.com/nodejs/node/pull/13013,2017-05-13 14:32:04,2017-05-26 10:37:44,mscdex,THUMBS_UP,2017-05-16 21:15:15,refack
https://github.com/nodejs/node/pull/13013,2017-05-13 14:32:04,2017-05-26 10:37:44,mscdex,THUMBS_UP,2017-05-18 09:43:54,SerayaEryn
https://github.com/nodejs/node/pull/13013,2017-05-13 14:32:04,2017-05-26 10:37:44,mscdex,THUMBS_UP,2017-05-20 06:15:28,billouboq
https://github.com/nodejs/node/pull/12976,2017-05-11 15:54:33,2017-05-20 14:24:22,MylesBorins,THUMBS_UP,2017-05-11 15:57:41,toddself
https://github.com/nodejs/node/pull/12976,2017-05-11 15:54:33,2017-05-20 14:24:22,MylesBorins,THUMBS_UP,2017-05-11 15:58:30,nickpeihl
https://github.com/nodejs/node/pull/12976,2017-05-11 15:54:33,2017-05-20 14:24:22,MylesBorins,HEART,2017-05-11 16:00:43,retrohacker
https://github.com/nodejs/node/pull/12976,2017-05-11 15:54:33,2017-05-20 14:24:22,MylesBorins,THUMBS_UP,2017-05-12 04:08:10,kentor
https://github.com/nodejs/node/pull/12976,2017-05-11 15:54:33,2017-05-20 14:24:22,MylesBorins,THUMBS_DOWN,2017-05-11 16:02:49,sindresorhus
https://github.com/nodejs/node/pull/12976,2017-05-11 15:54:33,2017-05-20 14:24:22,MylesBorins,THUMBS_UP,2017-05-11 16:15:06,substack
https://github.com/nodejs/node/pull/12976,2017-05-11 15:54:33,2017-05-20 14:24:22,MylesBorins,THUMBS_UP,2017-05-11 16:19:33,williamboman
https://github.com/nodejs/node/pull/12976,2017-05-11 15:54:33,2017-05-20 14:24:22,MylesBorins,THUMBS_UP,2017-05-11 16:46:08,davidguttman
https://github.com/nodejs/node/pull/12976,2017-05-11 15:54:33,2017-05-20 14:24:22,MylesBorins,HEART,2017-05-11 16:46:15,davidguttman
https://github.com/nodejs/node/pull/12976,2017-05-11 15:54:33,2017-05-20 14:24:22,MylesBorins,THUMBS_DOWN,2017-05-11 16:47:31,vkurchatkin
https://github.com/nodejs/node/pull/12976,2017-05-11 15:54:33,2017-05-20 14:24:22,MylesBorins,THUMBS_DOWN,2017-05-11 17:23:59,BridgeAR
https://github.com/nodejs/node/pull/12976,2017-05-11 15:54:33,2017-05-20 14:24:22,MylesBorins,THUMBS_UP,2017-05-11 22:20:44,oleics
https://github.com/nodejs/node/pull/12949,2017-05-10 18:48:24,2017-05-29 15:35:28,refack,THUMBS_UP,2017-05-28 04:34:26,noinkling
https://github.com/nodejs/node/pull/12712,2017-04-28 02:22:53,2017-06-11 02:50:51,refack,THUMBS_UP,2017-06-04 08:03:30,benjamingr
https://github.com/nodejs/node/pull/12712,2017-04-28 02:22:53,2017-06-11 02:50:51,refack,THUMBS_DOWN,2017-06-10 13:35:04,sergeysova
https://github.com/nodejs/node/pull/12712,2017-04-28 02:22:53,2017-06-11 02:50:51,refack,THUMBS_UP,2017-08-09 23:06:14,maxharris9
https://github.com/nodejs/node/pull/12672,2017-04-26 17:02:42,2017-06-14 13:32:32,gibfahn,THUMBS_DOWN,2017-04-26 17:09:42,ljharb
https://github.com/nodejs/node/pull/12672,2017-04-26 17:02:42,2017-06-14 13:32:32,gibfahn,THUMBS_UP,2017-06-05 03:25:23,refack
https://github.com/nodejs/node/pull/12672,2017-04-26 17:02:42,2017-06-14 13:32:32,gibfahn,THUMBS_UP,2017-06-17 14:08:10,seishun
https://github.com/nodejs/node/pull/12576,2017-04-21 22:34:20,2017-04-24 20:54:46,eugeneo,HOORAY,2017-04-21 22:36:43,TimothyGu
https://github.com/nodejs/node/pull/12538,2017-04-20 14:04:56,2017-04-20 14:19:13,lucamaraschi,HOORAY,2017-04-20 15:02:02,DavidCai1993
https://github.com/nodejs/node/pull/12538,2017-04-20 14:04:56,2017-04-20 14:19:13,lucamaraschi,HOORAY,2017-04-20 16:54:31,lpinca
https://github.com/nodejs/node/pull/12538,2017-04-20 14:04:56,2017-04-20 14:19:13,lucamaraschi,HOORAY,2017-04-20 17:04:48,vsemozhetbyt
https://github.com/nodejs/node/pull/12538,2017-04-20 14:04:56,2017-04-20 14:19:13,lucamaraschi,HOORAY,2017-04-26 16:34:36,RolfKoenders
https://github.com/nodejs/node/pull/12501,2017-04-19 01:06:23,2017-04-21 17:11:01,cjihrig,THUMBS_UP,2017-04-20 08:06:00,lpinca
https://github.com/nodejs/node/pull/12460,2017-04-17 10:48:29,2017-04-21 08:50:39,bnoordhuis,THUMBS_UP,2017-04-17 11:34:13,johan13
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-04-16 17:10:34,MylesBorins
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-04-16 17:11:10,benjamingr
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-04-16 17:22:37,gergelyke
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HEART,2017-04-17 06:24:57,felixrieseberg
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-04-17 15:23:50,vunb
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-04-18 06:49:47,orizens
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HEART,2017-04-18 12:42:18,gillesdemey
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-04-19 06:48:01,sebdeckers
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-04-19 08:37:22,yavorski
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-04-19 17:56:23,chrisdickinson
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-04-19 20:41:29,hiroppy
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-04-20 03:29:42,mattbrunetti
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-04-22 19:06:32,stevenvachon
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-04-16 18:10:34,thefourtheye
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-04-24 07:19:56,not-an-aardvark
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HEART,2017-04-24 07:40:27,bcmarinacci
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-04-24 16:10:10,jufmejiagu
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-04-25 00:37:43,styfle
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-04-25 06:00:10,SimenB
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-04-26 05:27:53,Ferrari
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-04-27 03:14:47,egoist
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-04-27 08:31:19,blia
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-04-27 11:12:39,dypsilon
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-04-28 07:03:38,zdychacek
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-04-16 18:16:46,sindresorhus
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HEART,2017-04-29 08:26:08,zkat
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-04-29 08:26:09,zkat
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-04-29 08:26:09,zkat
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-05-01 19:29:02,pitaj
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-05-01 19:29:03,pitaj
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-05-02 14:40:37,leecade
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-05-02 14:40:38,leecade
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-05-03 04:22:57,benpigchu
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-05-03 04:22:59,benpigchu
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HEART,2017-05-03 04:23:01,benpigchu
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-04-16 18:29:34,marvinhagemeister
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-05-03 05:56:32,tommytroylin
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-05-04 12:41:52,FLasH3r
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-05-04 18:08:57,MadaraUchiha
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HEART,2017-05-06 12:09:30,fdaciuk
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-05-06 12:09:32,fdaciuk
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-05-06 12:09:33,fdaciuk
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-05-08 21:12:58,ChALkeR
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-05-09 13:53:14,oliversalzburg
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-05-09 16:12:34,capaj
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-05-09 16:45:12,mistadikay
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-04-16 19:18:26,styfle
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HEART,2017-05-09 16:45:13,mistadikay
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-05-09 16:45:14,mistadikay
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-05-09 17:26:36,vsemozhetbyt
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-05-09 17:26:40,vsemozhetbyt
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HEART,2017-05-09 17:26:43,vsemozhetbyt
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HEART,2017-05-10 05:26:16,harpreetkhalsagtbit
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-05-10 08:05:34,jacktuck
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-05-10 08:05:34,jacktuck
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HEART,2017-05-10 08:05:35,jacktuck
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-05-10 17:33:12,oscaroceguera
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-04-16 19:24:48,elektronik2k5
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-05-10 18:28:48,lucasbento
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-05-10 20:45:25,sasha7
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-05-10 20:45:26,sasha7
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HEART,2017-05-10 20:45:27,sasha7
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-05-12 00:03:28,AlastairTaft
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-05-12 08:49:09,RemiAWE
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-05-12 08:49:11,RemiAWE
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HEART,2017-05-12 08:49:11,RemiAWE
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-05-12 11:38:14,aendrew
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-05-12 11:38:15,aendrew
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HEART,2017-04-16 19:57:02,refack
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HEART,2017-05-12 11:38:17,aendrew
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-05-17 14:37:23,victor0801x
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-05-19 10:44:40,juice49
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-05-23 14:07:58,m5r
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-05-23 14:07:58,m5r
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-05-30 16:08:40,mormahr
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HEART,2017-05-30 16:08:41,mormahr
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-05-30 16:08:43,mormahr
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-05-31 09:30:40,nook-scheel
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-05-31 15:31:12,vroudge
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-04-16 20:10:04,aqrln
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-06-01 02:38:21,malash
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HEART,2017-06-04 07:08:56,Burkes
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-06-04 07:08:58,Burkes
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2017-06-04 07:08:58,Burkes
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-06-29 13:21:31,jjvein
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-11-01 18:48:16,Leland
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2018-01-18 15:19:59,edm00se
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2018-04-06 07:28:52,maowug
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2018-11-04 14:14:27,blacksoulgem95
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2018-11-04 14:14:30,blacksoulgem95
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2017-04-16 21:41:48,ChALkeR
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HEART,2018-11-04 14:14:31,blacksoulgem95
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HOORAY,2019-03-14 08:51:39,hojit
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HEART,2019-03-14 08:51:41,hojit
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2019-06-19 10:22:21,matteocng
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,HEART,2019-12-18 10:23:11,RezaOwliaei
https://github.com/nodejs/node/pull/12442,2017-04-16 16:30:05,2017-05-09 13:05:49,addaleax,THUMBS_UP,2019-12-18 10:23:14,RezaOwliaei
https://github.com/nodejs/node/pull/12412,2017-04-14 11:51:56,2017-04-19 08:55:39,bnoordhuis,THUMBS_UP,2017-04-15 12:15:14,patrickd-
https://github.com/nodejs/node/pull/12412,2017-04-14 11:51:56,2017-04-19 08:55:39,bnoordhuis,THUMBS_UP,2017-04-15 23:16:17,MarshallOfSound
https://github.com/nodejs/node/pull/12392,2017-04-13 11:56:39,2017-04-19 09:03:19,bnoordhuis,THUMBS_UP,2017-04-13 14:32:56,Fishrock123
https://github.com/nodejs/node/pull/12392,2017-04-13 11:56:39,2017-04-19 09:03:19,bnoordhuis,THUMBS_UP,2017-05-06 22:18:00,BlackYoup
https://github.com/nodejs/node/pull/12258,2017-04-06 12:48:17,2017-04-14 04:05:08,refack,THUMBS_UP,2017-04-06 15:34:55,vsemozhetbyt
https://github.com/nodejs/node/pull/12104,2017-03-28 23:47:24,2017-03-29 03:01:04,MylesBorins,HOORAY,2017-03-29 01:33:48,watilde
https://github.com/nodejs/node/pull/12104,2017-03-28 23:47:24,2017-03-29 03:01:04,MylesBorins,HOORAY,2017-10-07 21:50:54,pvsousalima
https://github.com/nodejs/node/pull/12028,2017-03-24 22:15:58,2017-04-25 17:01:09,sam-github,HEART,2017-04-21 22:56:38,refack
https://github.com/nodejs/node/pull/12028,2017-03-24 22:15:58,2017-04-25 17:01:09,sam-github,HEART,2017-07-01 07:01:32,ORESoftware
https://github.com/nodejs/node/pull/12020,2017-03-24 12:31:34,2017-03-24 12:59:21,richardlau,HOORAY,2017-03-24 12:40:02,gibfahn
https://github.com/nodejs/node/pull/12020,2017-03-24 12:31:34,2017-03-24 12:59:21,richardlau,HOORAY,2017-03-24 12:44:13,hiroppy
https://github.com/nodejs/node/pull/12020,2017-03-24 12:31:34,2017-03-24 12:59:21,richardlau,HOORAY,2017-03-24 17:49:59,sam-github
https://github.com/nodejs/node/pull/12020,2017-03-24 12:31:34,2017-03-24 12:59:21,richardlau,HOORAY,2017-03-24 18:12:27,vsemozhetbyt
https://github.com/nodejs/node/pull/12004,2017-03-23 11:58:14,2017-03-27 08:19:41,targos,THUMBS_UP,2017-03-31 12:06:59,davidpelayo
